tone_label,L_value,R,G,B,source_file
Deep,105.5,134,94,77,allShades.csv
Deep,105.5,157,89,54,allCategories.csv
Deep,105.5,159,107,52,allCategories.csv
Deep,105.5,156,84,55,allCategories.csv
Deep,105.5,145,92,66,allCategories.csv
Deep,105.5,143,78,68,allNumbers.csv
Deep,105.5,156,90,55,allCategories.csv
Deep,105.5,137,98,74,allCategories.csv
Deep,105.5,148,85,63,allCategories.csv
Deep,105.0,143,91,67,allCategories.csv
Deep,105.0,144,87,66,allNumbers.csv
Deep,105.0,148,98,62,allCategories.csv
Deep,105.0,174,85,36,allCategories.csv
Deep,105.0,133,94,77,allNumbers.csv
Deep,105.0,153,98,57,allCategories.csv
Deep,105.0,148,88,62,allCategories.csv
Deep,105.0,156,89,54,allCategories.csv
Deep,105.0,147,95,63,allCategories.csv
Deep,105.0,165,95,45,allCategories.csv
Deep,105.0,156,97,54,allShades.csv
Deep,104.55,133,87,35,shades.csv
Deep,104.55,143,77,43,shades.csv
Deep,104.55,129,86,47,shades.csv
Deep,104.55,151,71,46,shades.csv
Deep,104.55,144,77,46,shades.csv
Deep,104.5,156,110,53,allCategories.csv
Deep,104.5,160,104,49,allCategories.csv
Deep,104.5,153,91,56,allCategories.csv
Deep,104.5,158,96,51,allCategories.csv
Deep,104.5,137,100,72,allNumbers.csv
Deep,104.5,146,102,63,allCategories.csv
Deep,104.5,145,90,64,allCategories.csv
Deep,104.5,126,93,83,allCategories.csv
Deep,104.5,129,93,80,allCategories.csv
Deep,104.5,151,94,58,allCategories.csv
Deep,104.5,143,97,66,allCategories.csv
Deep,104.0,138,95,70,allCategories.csv
Deep,104.0,148,91,60,allCategories.csv
Deep,104.0,136,94,72,allCategories.csv
Deep,104.0,138,100,70,allNumbers.csv
Deep,104.0,140,88,68,allShades.csv
Deep,104.0,113,95,95,allNumbers.csv
Deep,104.0,155,90,53,allCategories.csv
Deep,103.5,130,94,77,allCategories.csv
Deep,103.5,146,93,61,allCategories.csv
Deep,103.5,152,91,55,allCategories.csv
Deep,103.5,136,86,71,allCategories.csv
Deep,103.5,151,91,56,allCategories.csv
Deep,103.5,141,97,66,allCategories.csv
Deep,103.5,135,98,72,allCategories.csv
Deep,103.5,145,106,62,allCategories.csv
Deep,103.5,153,94,54,allNumbers.csv
Deep,103.0,148,90,58,allCategories.csv
Deep,103.0,144,101,62,allCategories.csv
Deep,103.0,136,90,70,allShades.csv
Deep,103.0,128,79,78,allShades.csv
Deep,103.0,176,101,30,allCategories.csv
Deep,103.0,143,95,63,allCategories.csv
Deep,103.0,150,96,56,allCategories.csv
Deep,103.0,123,92,83,allCategories.csv
Deep,103.0,170,85,36,allCategories.csv
Deep,103.0,144,87,62,allCategories.csv
Deep,103.0,126,86,80,allCategories.csv
Deep,103.0,152,81,54,allCategories.csv
Deep,103.0,173,74,33,allCategories.csv
Deep,103.0,145,96,61,allCategories.csv
Deep,102.5,147,87,58,allCategories.csv
Deep,102.5,149,90,56,allCategories.csv
Deep,102.5,151,95,54,allCategories.csv
Deep,102.5,131,91,74,allCategories.csv
Deep,102.5,150,88,55,allCategories.csv
Deep,102.5,146,96,59,allCategories.csv
Deep,102.5,146,84,59,allCategories.csv
Deep,102.5,159,103,46,allCategories.csv
Deep,102.5,134,94,71,allNumbers.csv
Deep,102.5,146,98,59,allCategories.csv
Deep,102.5,139,95,66,allCategories.csv
Deep,102.5,151,97,54,allCategories.csv
Deep,102.0,121,88,83,allNumbers.csv
Deep,102.0,133,100,71,allCategories.csv
Deep,102.0,118,92,86,allCategories.csv
Deep,102.0,156,93,48,allCategories.csv
Deep,102.0,145,90,59,allCategories.csv
Deep,102.0,137,79,41,shades.csv
Deep,102.0,129,82,62,shades.csv
Deep,102.0,136,90,68,allCategories.csv
Deep,102.0,125,86,49,shades.csv
Deep,102.0,141,97,63,allCategories.csv
Deep,102.0,154,91,50,allNumbers.csv
Deep,102.0,150,105,54,allCategories.csv
Deep,102.0,146,72,41,shades.csv
Deep,102.0,134,79,38,shades.csv
Deep,102.0,138,77,48,shades.csv
Deep,101.5,157,95,46,allCategories.csv
Deep,101.5,156,85,47,allCategories.csv
Deep,101.5,160,102,43,allCategories.csv
Deep,101.5,158,84,45,allCategories.csv
Deep,101.5,148,103,55,allCategories.csv
Deep,101.5,137,97,66,allCategories.csv
Deep,101.5,156,86,47,allCategories.csv
Deep,101.5,151,85,52,allCategories.csv
Deep,101.5,157,83,46,allNumbers.csv
Deep,101.5,147,96,56,allNumbers.csv
Deep,101.5,134,102,69,allNumbers.csv
Deep,101.5,141,99,62,allCategories.csv
Deep,101.0,137,96,65,allCategories.csv
Deep,101.0,145,94,57,allCategories.csv
Deep,101.0,138,97,64,allNumbers.csv
Deep,101.0,142,88,60,allCategories.csv
Deep,101.0,134,79,68,allCategories.csv
Deep,101.0,140,92,62,allCategories.csv
Deep,101.0,146,103,56,allCategories.csv
Deep,101.0,141,87,61,allShades.csv
Deep,101.0,134,95,68,allCategories.csv
Deep,101.0,134,94,68,allCategories.csv
Deep,101.0,144,86,58,allCategories.csv
Deep,101.0,139,85,63,allCategories.csv
Deep,101.0,151,99,51,allShades.csv
Deep,101.0,132,86,70,allShades.csv
Deep,101.0,148,89,54,allCategories.csv
Deep,101.0,143,94,59,allCategories.csv
Deep,100.5,145,67,56,allNumbers.csv
Deep,100.5,149,72,52,allCategories.csv
Deep,100.5,152,91,49,allCategories.csv
Deep,100.5,138,94,63,allCategories.csv
Deep,100.5,133,84,68,allCategories.csv
Deep,100.5,158,80,43,allCategories.csv
Deep,100.5,146,91,55,allShades.csv
Deep,100.5,143,85,58,allNumbers.csv
Deep,100.5,143,101,58,allCategories.csv
Deep,100.5,144,98,57,allCategories.csv
Deep,100.0,125,94,75,allShades.csv
Deep,100.0,153,92,47,allCategories.csv
Deep,100.0,142,102,58,allCategories.csv
Deep,100.0,145,104,55,allCategories.csv
Deep,100.0,160,103,40,allNumbers.csv
Deep,100.0,149,85,51,allShades.csv
Deep,100.0,145,87,55,allCategories.csv
Deep,99.5,131,81,68,allCategories.csv
Deep,99.5,170,76,29,allCategories.csv
Deep,99.5,148,90,51,allCategories.csv
Deep,99.5,138,96,61,allCategories.csv
Deep,99.5,156,98,43,allCategories.csv
Deep,99.5,141,94,58,allCategories.csv
Deep,99.5,142,97,57,allCategories.csv
Deep,99.45,130,79,48,shades.csv
Deep,99.45,115,86,66,shades.csv
Deep,99.45,126,81,45,shades.csv
Deep,99.45,121,83,64,shades.csv
Deep,99.45,142,73,34,shades.csv
Deep,99.45,122,82,58,shades.csv
Deep,99.45,119,84,54,shades.csv
Deep,99.0,124,83,74,allCategories.csv
Deep,99.0,147,89,51,allCategories.csv
Deep,99.0,130,94,68,allNumbers.csv
Deep,99.0,146,96,52,allNumbers.csv
Deep,99.0,141,89,57,allCategories.csv
Deep,99.0,132,90,66,allCategories.csv
Deep,99.0,153,94,45,allCategories.csv
Deep,99.0,169,77,29,allCategories.csv
Deep,99.0,129,85,69,allCategories.csv
Deep,99.0,133,83,65,allCategories.csv
Deep,99.0,135,90,63,allCategories.csv
Deep,99.0,131,86,67,allShades.csv
Deep,99.0,156,94,42,allCategories.csv
Deep,99.0,134,95,64,allCategories.csv
Deep,98.5,124,86,73,allCategories.csv
Deep,98.5,126,97,71,allCategories.csv
Deep,98.5,134,86,63,allCategories.csv
Deep,98.5,147,83,50,allCategories.csv
Deep,98.5,150,79,47,allCategories.csv
Deep,98.5,131,81,66,allCategories.csv
Deep,98.5,147,94,50,allCategories.csv
Deep,98.0,126,80,70,allNumbers.csv
Deep,98.0,143,84,53,allCategories.csv
Deep,98.0,137,88,59,allCategories.csv
Deep,98.0,134,90,62,allShades.csv
Deep,98.0,136,83,60,allNumbers.csv
Deep,98.0,131,89,65,allCategories.csv
Deep,98.0,158,84,38,allCategories.csv
Deep,98.0,129,88,67,allNumbers.csv
Deep,98.0,161,85,35,allCategories.csv
Deep,97.5,131,96,64,allCategories.csv
Deep,97.5,127,94,68,allCategories.csv
Deep,97.5,134,89,61,allCategories.csv
Deep,97.5,131,94,64,allShades.csv
Deep,97.5,152,75,43,allCategories.csv
Deep,97.5,153,93,42,allCategories.csv
Deep,97.5,145,101,50,allNumbers.csv
Deep,97.5,131,82,64,allCategories.csv
Deep,97.5,118,86,77,allNumbers.csv
Deep,97.5,159,84,36,allCategories.csv
Deep,97.5,155,86,40,allCategories.csv
Deep,97.5,124,96,71,allNumbers.csv
Deep,97.5,139,80,56,allCategories.csv
Deep,97.0,125,90,69,allCategories.csv
Deep,97.0,141,93,53,allCategories.csv
Deep,97.0,138,88,56,allCategories.csv
Deep,97.0,146,90,48,allCategories.csv
Deep,97.0,145,92,49,allCategories.csv
Deep,97.0,116,84,78,allCategories.csv
Deep,97.0,146,87,48,allCategories.csv
Deep,97.0,129,86,65,allCategories.csv
Deep,97.0,120,84,74,allCategories.csv
Deep,97.0,131,92,63,allShades.csv
Deep,97.0,141,84,53,allNumbers.csv
Deep,97.0,153,84,41,allCategories.csv
Deep,97.0,131,80,63,allCategories.csv
Deep,97.0,152,87,42,allShades.csv
Deep,96.9,144,65,52,shades.csv
Deep,96.9,123,78,52,shades.csv
Deep,96.5,136,87,57,allNumbers.csv
Deep,96.5,145,95,48,allCategories.csv
Deep,96.5,149,88,44,allCategories.csv
Deep,96.5,144,97,49,allCategories.csv
Deep,96.5,142,84,51,allCategories.csv
Deep,96.5,146,93,47,allCategories.csv
Deep,96.5,137,90,56,allCategories.csv
Deep,96.5,123,82,70,allCategories.csv
Deep,96.5,125,88,68,allCategories.csv
Deep,96.5,129,95,64,allShades.csv
Deep,96.5,149,83,44,allCategories.csv
Deep,96.5,141,73,52,allCategories.csv
Deep,96.0,161,65,31,allCategories.csv
Deep,96.0,125,87,67,allShades.csv
Deep,96.0,146,87,46,allNumbers.csv
Deep,96.0,137,89,55,allCategories.csv
Deep,96.0,151,89,41,allCategories.csv
Deep,96.0,137,83,55,allCategories.csv
Deep,96.0,156,80,36,allShades.csv
Deep,96.0,159,66,33,allCategories.csv
Deep,95.5,142,90,49,allNumbers.csv
Deep,95.5,142,84,49,allCategories.csv
Deep,95.5,134,84,57,allCategories.csv
Deep,95.5,142,82,49,allCategories.csv
Deep,95.5,129,83,62,allNumbers.csv
Deep,95.5,152,81,39,allCategories.csv
Deep,95.5,140,88,51,allCategories.csv
Deep,95.5,133,87,58,allCategories.csv
Deep,95.5,167,78,24,allCategories.csv
Deep,95.5,138,84,53,allCategories.csv
Deep,95.5,123,95,68,allCategories.csv
Deep,95.0,140,80,50,allCategories.csv
Deep,95.0,139,80,51,allNumbers.csv
Deep,95.0,126,88,64,allCategories.csv
Deep,95.0,124,84,66,allNumbers.csv
Deep,95.0,144,90,46,allCategories.csv
Deep,95.0,139,86,51,allCategories.csv
Deep,95.0,150,83,40,allCategories.csv
Deep,95.0,139,83,51,allCategories.csv
Deep,94.5,144,80,45,allCategories.csv
Deep,94.5,128,82,61,allCategories.csv
Deep,94.5,143,81,46,allShades.csv
Deep,94.5,160,76,29,allCategories.csv
Deep,94.5,123,87,66,allCategories.csv
Deep,94.5,124,89,65,allShades.csv
Deep,94.5,140,76,49,allNumbers.csv
Deep,94.5,127,80,62,allCategories.csv
Deep,94.5,137,77,52,allCategories.csv
Deep,94.5,153,78,36,allCategories.csv
Deep,94.5,139,84,50,allNumbers.csv
Deep,94.35,107,80,65,shades.csv
Deep,94.35,119,76,67,shades.csv
Deep,94.35,120,74,66,shades.csv
Deep,94.0,122,85,66,allCategories.csv
Deep,94.0,132,77,56,allCategories.csv
Deep,94.0,127,78,61,allCategories.csv
Deep,94.0,128,78,60,allCategories.csv
Deep,94.0,123,82,65,allCategories.csv
Deep,94.0,135,96,53,allCategories.csv
Deep,94.0,158,77,30,allCategories.csv
Deep,94.0,124,87,64,allCategories.csv
Deep,94.0,127,97,61,allCategories.csv
Deep,94.0,131,88,57,allCategories.csv
Deep,94.0,133,86,55,allCategories.csv
Deep,93.5,131,86,56,allCategories.csv
Deep,93.5,131,81,56,allNumbers.csv
Deep,93.5,125,84,62,allNumbers.csv
Deep,93.5,116,89,71,allCategories.csv
Deep,93.5,136,82,51,allCategories.csv
Deep,93.5,132,79,55,allCategories.csv
Deep,93.5,134,97,53,allCategories.csv
Deep,93.0,128,79,58,allCategories.csv
Deep,93.0,144,69,42,allCategories.csv
Deep,93.0,128,92,58,allNumbers.csv
Deep,93.0,118,86,68,allNumbers.csv
Deep,93.0,130,78,56,allCategories.csv
Deep,93.0,134,80,52,allCategories.csv
Deep,93.0,127,87,59,allCategories.csv
Deep,93.0,117,87,69,allCategories.csv
Deep,93.0,131,75,55,allCategories.csv
Deep,92.5,114,86,71,allCategories.csv
Deep,92.5,144,74,41,allCategories.csv
Deep,92.5,127,89,58,allCategories.csv
Deep,92.5,126,80,59,allCategories.csv
Deep,92.5,142,81,43,allCategories.csv
Deep,92.5,139,86,46,allCategories.csv
Deep,92.5,139,81,46,allCategories.csv
Deep,92.5,141,86,44,allCategories.csv
Deep,92.5,127,78,58,allCategories.csv
Deep,92.0,116,87,68,allNumbers.csv
Deep,92.0,129,77,55,allCategories.csv
Deep,92.0,121,77,63,allNumbers.csv
Deep,92.0,133,77,51,allCategories.csv
Deep,92.0,144,77,40,allCategories.csv
Deep,92.0,132,81,52,allCategories.csv
Deep,92.0,131,82,53,allCategories.csv
Deep,92.0,123,83,61,allCategories.csv
Deep,92.0,135,85,49,allCategories.csv
Deep,92.0,123,85,61,allNumbers.csv
Deep,92.0,127,87,57,allCategories.csv
Deep,91.8,125,69,44,shades.csv
Deep,91.8,114,74,50,shades.csv
Deep,91.8,126,70,45,shades.csv
Deep,91.8,115,75,65,shades.csv
Deep,91.5,123,85,60,allCategories.csv
Deep,91.5,136,87,47,allCategories.csv
Deep,91.5,167,75,16,allCategories.csv
Deep,91.5,125,84,58,allNumbers.csv
Deep,91.5,130,86,53,allCategories.csv
Deep,91.5,137,99,46,allCategories.csv
Deep,91.5,145,77,38,allCategories.csv
Deep,91.5,125,82,58,allCategories.csv
Deep,91.5,131,97,52,allCategories.csv
Deep,91.0,139,84,43,allCategories.csv
Deep,91.0,126,78,56,allCategories.csv
Deep,91.0,122,83,60,allCategories.csv
Deep,91.0,152,89,30,allNumbers.csv
Deep,91.0,122,90,60,allNumbers.csv
Deep,91.0,138,94,44,allCategories.csv
Deep,91.0,124,78,58,allCategories.csv
Deep,91.0,132,70,50,allCategories.csv
Deep,91.0,135,76,47,allCategories.csv
Deep,91.0,126,71,56,allCategories.csv
Deep,91.0,132,77,50,allCategories.csv
Deep,91.0,128,79,54,allCategories.csv
Deep,90.5,135,79,46,allCategories.csv
Deep,90.5,139,88,42,allCategories.csv
Deep,90.5,116,70,65,allNumbers.csv
Deep,90.5,135,82,46,allCategories.csv
Deep,90.0,137,69,43,allNumbers.csv
Deep,90.0,119,82,61,allCategories.csv
Deep,90.0,139,67,41,allCategories.csv
Deep,90.0,129,82,51,allCategories.csv
Deep,90.0,112,81,68,allCategories.csv
Deep,90.0,136,77,44,allCategories.csv
Deep,90.0,123,87,57,allNumbers.csv
Deep,90.0,133,65,47,allCategories.csv
Deep,90.0,117,80,63,allCategories.csv
Deep,90.0,129,76,51,allCategories.csv
Deep,90.0,115,79,65,allCategories.csv
Deep,90.0,118,78,62,allCategories.csv
Deep,90.0,142,71,38,allCategories.csv
Deep,90.0,129,86,51,allCategories.csv
Deep,89.5,123,75,56,allCategories.csv
Deep,89.5,146,66,33,allCategories.csv
Deep,89.5,128,81,51,allCategories.csv
Deep,89.5,127,73,52,allCategories.csv
Deep,89.5,135,81,44,allCategories.csv
Deep,89.5,99,85,80,allNumbers.csv
Deep,89.5,132,84,47,allCategories.csv
Deep,89.5,115,79,64,allNumbers.csv
Deep,89.25,110,75,47,shades.csv
Deep,89.25,117,71,40,shades.csv
Deep,89.25,114,71,39,shades.csv
Deep,89.0,132,79,46,allCategories.csv
Deep,89.0,106,82,72,allCategories.csv
Deep,89.0,112,82,66,allNumbers.csv
Deep,89.0,129,83,49,allCategories.csv
Deep,89.0,141,69,37,allCategories.csv
Deep,89.0,127,85,51,allCategories.csv
Deep,89.0,115,84,63,allShades.csv
Deep,89.0,118,80,60,allCategories.csv
Deep,89.0,119,83,59,allCategories.csv
Deep,89.0,123,78,55,allCategories.csv
Deep,89.0,113,82,65,allCategories.csv
Deep,89.0,102,82,76,allNumbers.csv
Deep,89.0,140,85,38,allCategories.csv
Deep,89.0,110,80,68,allCategories.csv
Deep,88.5,135,69,42,allCategories.csv
Deep,88.5,119,69,58,allNumbers.csv
Deep,88.5,127,73,50,allCategories.csv
Deep,88.5,125,76,52,allNumbers.csv
Deep,88.5,130,78,47,allCategories.csv
Deep,88.5,114,80,63,allShades.csv
Deep,88.5,111,74,66,allShades.csv
Deep,88.5,134,86,43,allNumbers.csv
Deep,88.5,139,80,38,allCategories.csv
Deep,88.0,131,67,45,allCategories.csv
Deep,88.0,126,74,50,allCategories.csv
Deep,88.0,126,77,50,allCategories.csv
Deep,88.0,120,66,56,allCategories.csv
Deep,88.0,126,72,50,allCategories.csv
Deep,88.0,124,78,52,allCategories.csv
Deep,88.0,137,77,39,allCategories.csv
Deep,88.0,119,76,57,allCategories.csv
Deep,88.0,123,72,53,allCategories.csv
Deep,88.0,119,80,57,allCategories.csv
Deep,88.0,137,67,39,allCategories.csv
Deep,87.5,120,74,55,allCategories.csv
Deep,87.5,121,80,54,allCategories.csv
Deep,87.5,134,73,41,allCategories.csv
Deep,87.5,104,87,71,allCategories.csv
Deep,87.5,137,76,38,allCategories.csv
Deep,87.5,129,71,46,allShades.csv
Deep,87.5,127,84,48,allNumbers.csv
Deep,87.0,125,76,49,allNumbers.csv
Deep,87.0,130,71,44,allCategories.csv
Deep,87.0,137,71,37,allCategories.csv
Deep,87.0,150,91,24,allCategories.csv
Deep,87.0,112,80,62,allShades.csv
Deep,87.0,118,78,56,allNumbers.csv
Deep,87.0,124,79,50,allCategories.csv
Deep,87.0,143,70,31,allCategories.csv
Deep,86.7,119,66,30,shades.csv
Deep,86.7,121,63,13,shades.csv
Deep,86.7,124,63,44,shades.csv
Deep,86.7,126,62,42,shades.csv
Deep,86.7,120,63,35,shades.csv
Deep,86.5,114,80,59,allCategories.csv
Deep,86.5,102,77,71,allNumbers.csv
Deep,86.5,124,77,49,allCategories.csv
Deep,86.5,130,78,43,allCategories.csv
Deep,86.5,122,79,51,allCategories.csv
Deep,86.5,106,79,67,allCategories.csv
Deep,86.5,116,74,57,allCategories.csv
Deep,86.5,117,74,56,allCategories.csv
Deep,86.5,115,69,58,allNumbers.csv
Deep,86.5,127,64,46,allNumbers.csv
Deep,86.0,122,78,50,allCategories.csv
Deep,86.0,133,76,39,allCategories.csv
Deep,86.0,106,79,66,allCategories.csv
Deep,86.0,116,78,56,allShades.csv
Deep,86.0,130,79,42,allCategories.csv
Deep,86.0,142,68,30,allCategories.csv
Deep,86.0,119,77,53,allCategories.csv
Deep,86.0,114,82,58,allCategories.csv
Deep,86.0,114,73,58,allCategories.csv
Deep,86.0,134,76,38,allNumbers.csv
Deep,86.0,111,79,61,allShades.csv
Deep,86.0,133,59,39,allCategories.csv
Deep,86.0,129,73,43,allCategories.csv
Deep,85.5,123,80,48,allCategories.csv
Deep,85.5,118,74,53,allCategories.csv
Deep,85.5,112,76,59,allCategories.csv
Deep,85.5,120,69,51,allNumbers.csv
Deep,85.0,114,78,56,allCategories.csv
Deep,85.0,124,71,46,allCategories.csv
Deep,85.0,118,74,52,allCategories.csv
Deep,85.0,124,79,46,allCategories.csv
Deep,85.0,100,72,70,allCategories.csv
Deep,85.0,121,74,49,allCategories.csv
Deep,85.0,111,74,59,allCategories.csv
Deep,84.5,121,77,48,allCategories.csv
Deep,84.5,125,72,44,allCategories.csv
Deep,84.5,119,68,50,allNumbers.csv
Deep,84.5,120,75,49,allCategories.csv
Deep,84.5,106,72,63,allCategories.csv
Deep,84.5,131,70,38,allCategories.csv
Deep,84.5,123,71,46,allCategories.csv
Deep,84.5,109,77,60,allShades.csv
Deep,84.15,106,67,56,shades.csv
Deep,84.15,113,65,45,shades.csv
Deep,84.15,123,60,17,shades.csv
Deep,84.15,108,69,41,shades.csv
Deep,84.0,104,74,64,allCategories.csv
Deep,84.0,128,77,40,allNumbers.csv
Deep,84.0,105,78,63,allCategories.csv
Deep,84.0,119,69,49,allCategories.csv
Deep,84.0,121,78,47,allCategories.csv
Deep,84.0,109,79,59,allShades.csv
Deep,84.0,115,75,53,allCategories.csv
Deep,83.5,117,70,50,allCategories.csv
Deep,83.5,118,77,49,allCategories.csv
Deep,83.5,130,74,37,allCategories.csv
Deep,83.0,117,70,49,allNumbers.csv
Deep,83.0,113,80,53,allNumbers.csv
Deep,83.0,109,74,57,allCategories.csv
Deep,83.0,116,68,50,allNumbers.csv
Deep,83.0,111,76,55,allCategories.csv
Deep,83.0,123,77,43,allCategories.csv
Deep,83.0,108,71,58,allCategories.csv
Deep,83.0,118,70,48,allCategories.csv
Deep,83.0,106,76,60,allNumbers.csv
Deep,82.5,129,68,36,allCategories.csv
Deep,82.5,115,65,50,allCategories.csv
Deep,82.5,122,79,43,allNumbers.csv
Deep,82.5,134,59,31,allCategories.csv
Deep,82.5,105,82,60,allShades.csv
Deep,82.5,121,68,44,allCategories.csv
Deep,82.5,116,68,49,allCategories.csv
Deep,82.0,116,76,48,allCategories.csv
Deep,82.0,110,74,54,allCategories.csv
Deep,82.0,109,66,55,allCategories.csv
Deep,82.0,118,73,46,allCategories.csv
Deep,82.0,137,58,27,allShades.csv
Deep,82.0,106,74,58,allCategories.csv
Deep,82.0,120,83,44,allCategories.csv
Deep,82.0,114,79,50,allCategories.csv
Deep,82.0,109,70,55,allNumbers.csv
Deep,81.6,112,62,35,shades.csv
Deep,81.6,123,54,37,shades.csv
Deep,81.6,94,70,56,shades.csv
Deep,81.6,117,57,28,shades.csv
Deep,81.5,112,69,51,allCategories.csv
Deep,81.5,113,66,50,allShades.csv
Deep,81.5,116,74,47,allCategories.csv
Deep,81.5,98,76,65,allCategories.csv
Deep,81.5,126,71,37,allCategories.csv
Deep,81.5,103,76,60,allCategories.csv
Deep,81.5,106,74,57,allCategories.csv
Deep,81.5,122,65,41,allCategories.csv
Deep,81.5,116,67,47,allNumbers.csv
Deep,81.0,115,73,47,allCategories.csv
Deep,81.0,113,75,49,allShades.csv
Deep,81.0,121,72,41,allCategories.csv
Deep,81.0,124,71,38,allCategories.csv
Deep,81.0,106,69,56,allCategories.csv
Deep,80.5,114,70,47,allCategories.csv
Deep,80.5,110,70,51,allCategories.csv
Deep,80.5,137,74,24,allNumbers.csv
Deep,80.5,113,76,48,allCategories.csv
Deep,80.5,97,76,64,allNumbers.csv
Deep,80.5,102,73,59,allCategories.csv
Deep,80.5,107,73,54,allCategories.csv
Deep,80.5,112,75,49,allCategories.csv
Deep,80.5,104,79,57,allCategories.csv
Deep,80.5,130,79,31,allCategories.csv
Deep,80.5,116,69,45,allNumbers.csv
Deep,80.0,122,69,38,allNumbers.csv
Deep,80.0,113,65,47,allNumbers.csv
Deep,80.0,103,63,57,allCategories.csv
Deep,80.0,103,72,57,allCategories.csv
Deep,80.0,111,74,49,allCategories.csv
Deep,80.0,131,60,29,allCategories.csv
Deep,80.0,116,70,44,allCategories.csv
Deep,80.0,121,68,39,allCategories.csv
Deep,80.0,124,64,36,allCategories.csv
Deep,79.5,113,69,46,allCategories.csv
Deep,79.5,134,61,25,allCategories.csv
Deep,79.5,107,77,52,allCategories.csv
Deep,79.5,109,70,50,allCategories.csv
Deep,79.5,109,62,50,allCategories.csv
Deep,79.5,97,75,62,allNumbers.csv
Deep,79.5,124,65,35,allCategories.csv
Deep,79.5,122,59,37,allCategories.csv
Deep,79.05,100,65,54,shades.csv
Deep,79.05,92,68,51,shades.csv
Deep,79.05,109,59,32,shades.csv
Deep,79.0,118,68,40,allCategories.csv
Deep,79.0,112,65,46,allCategories.csv
Deep,79.0,111,70,47,allCategories.csv
Deep,79.0,112,73,46,allCategories.csv
Deep,79.0,115,70,43,allCategories.csv
Deep,79.0,107,69,51,allCategories.csv
Deep,78.5,106,71,51,allCategories.csv
Deep,78.5,136,65,21,allCategories.csv
Deep,78.5,109,63,48,allNumbers.csv
Deep,78.5,104,64,53,allCategories.csv
Deep,78.5,103,64,54,allCategories.csv
Deep,78.5,105,69,52,allCategories.csv
Deep,78.5,115,73,42,allCategories.csv
Deep,78.5,101,68,56,allShades.csv
Deep,78.0,121,50,35,allCategories.csv
Deep,78.0,113,66,43,allCategories.csv
Deep,78.0,112,67,44,allNumbers.csv
